JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458833.59573,12.465,0.022,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.234,Z,19.625,19.267,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.59630,12.501,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.231,Z,19.591,19.284,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.65537,13.874,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.051,Z,18.606,18.209,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.66030,13.901,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.043,Z,18.539,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.66524,13.908,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.036,Z,18.546,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.67019,13.897,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.030,Z,18.543,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.67512,13.888,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.024,Z,18.546,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.68006,13.910,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.020,Z,18.530,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.68500,13.896,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.016,Z,18.529,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.69028,13.907,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.013,Z,18.528,18.175,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.69557,13.894,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.536,18.165,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.70084,13.924,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.530,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.70613,13.911,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.518,18.163,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.71125,13.918,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.494,18.166,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.71661,13.930,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.012,Z,18.497,18.176,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.72196,13.950,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.015,Z,18.464,18.158,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.72730,13.936,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.018,Z,18.461,18.155,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73076,13.920,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.021,Z,18.478,18.147,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73405,13.930,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.023,Z,18.495,18.138,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73479,13.936,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.024,Z,18.496,18.136,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73515,13.940,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.025,Z,18.465,18.150,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73547,12.441,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.594,19.195,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73604,12.431,0.020,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.604,19.224,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73954,13.921,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.029,Z,18.481,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.74392,13.947,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.034,Z,18.478,18.163,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.74833,13.934,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.040,Z,18.501,18.174,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.75272,13.925,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.047,Z,18.495,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.75705,13.920,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.055,Z,18.497,18.175,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.76138,13.948,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.063,Z,18.492,18.180,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.76569,13.919,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.071,Z,18.497,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.77002,13.926,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.081,Z,18.490,18.155,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.77435,13.933,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.091,Z,18.497,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.77868,13.935,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.103,Z,18.507,18.194,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.78301,13.936,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.115,Z,18.520,18.209,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.78734,13.943,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.128,Z,18.508,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.79167,13.939,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.142,Z,18.506,18.196,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.79600,13.931,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.157,Z,18.522,18.198,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.80032,13.953,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.173,Z,18.508,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.80465,13.949,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.190,Z,18.511,18.196,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.80899,13.958,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.209,Z,18.519,18.194,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.81332,13.931,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.228,Z,18.516,18.188,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.81767,13.932,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.250,Z,18.519,18.192,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.82200,13.934,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.272,Z,18.508,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.82635,13.918,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.296,Z,18.508,18.182,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.82909,13.907,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.313,Z,18.543,18.159,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.82981,13.919,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.317,Z,18.531,18.151,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.83050,12.436,0.020,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.321,Z,19.595,19.212,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.83068,13.945,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.322,Z,18.508,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.83106,12.442,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.325,Z,19.606,19.214,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.83502,13.935,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.350,Z,18.522,18.185,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.83911,13.934,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.378,Z,18.649,18.318,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.84319,13.965,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.407,Z,18.666,18.336,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.84727,13.931,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.439,Z,18.715,18.389,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.85135,13.950,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.473,Z,18.636,18.317,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.85543,13.937,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.509,Z,18.657,18.325,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.85950,13.924,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.548,Z,18.626,18.307,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.86358,13.936,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.589,Z,18.629,18.316,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.86765,13.935,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.633,Z,18.608,18.297,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.59172,13.981,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.240,Z,18.528,18.210,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.59247,13.985,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.236,Z,18.515,18.219,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.59314,12.460,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.233,Z,19.605,19.263,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.59370,12.563,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.230,Z,19.546,19.263,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.61686,13.933,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.138,Z,18.551,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.62185,13.922,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.122,Z,18.565,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.62684,13.916,0.009,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.108,Z,18.564,18.172,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.63183,13.936,0.009,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.094,Z,18.563,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.63683,13.939,0.009,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.082,Z,18.542,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.64182,13.935,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.071,Z,18.563,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.64681,13.923,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.061,Z,18.562,18.175,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.65181,13.937,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.052,Z,18.548,18.165,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.65679,13.937,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.044,Z,18.528,18.151,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.66179,13.956,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.037,Z,18.545,18.168,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.66678,13.937,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.030,Z,18.556,18.170,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.67178,13.945,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.025,Z,18.536,18.146,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.67678,13.959,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.020,Z,18.528,18.154,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.68179,13.977,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.017,Z,18.538,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.68713,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.014,Z,18.511,18.158,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.69248,13.972,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.533,18.168,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.69782,13.981,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.528,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.70317,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.517,18.149,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.70836,13.992,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.486,18.157,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.71376,13.990,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.012,Z,18.477,18.159,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.71917,14.001,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.014,Z,18.496,18.169,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.72458,13.994,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.018,Z,18.495,18.169,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73046,14.008,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.023,Z,18.520,18.194,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73123,13.977,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.023,Z,18.508,18.145,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73196,14.005,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.024,Z,18.510,18.137,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73263,12.460,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.610,19.218,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73320,12.441,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.598,19.202,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73491,13.991,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.027,Z,18.490,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.73935,13.985,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.032,Z,18.492,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.74380,13.995,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.038,Z,18.479,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.74826,13.990,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.044,Z,18.489,18.158,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.75272,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.052,Z,18.494,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.75707,13.977,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.060,Z,18.480,18.152,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.76145,13.989,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.068,Z,18.506,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.76581,13.968,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.078,Z,18.515,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.77020,13.975,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.088,Z,18.485,18.153,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.77457,13.975,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.099,Z,18.493,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.77892,13.971,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.111,Z,18.503,18.170,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.78328,13.964,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.124,Z,18.519,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.78763,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.137,Z,18.507,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.79197,13.967,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.152,Z,18.578,18.251,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.79632,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.168,Z,18.505,18.178,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.80068,13.972,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.185,Z,18.513,18.182,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.80502,13.988,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.203,Z,18.528,18.199,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.80936,13.980,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.223,Z,18.523,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.81370,13.969,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.243,Z,18.513,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.81804,13.955,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.266,Z,18.515,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.82241,13.978,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.290,Z,18.569,18.239,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.82675,13.963,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.315,Z,18.569,18.255,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.82966,13.953,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.333,Z,18.580,18.189,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83039,13.960,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.338,Z,18.573,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83107,12.464,0.022,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.342,Z,19.626,19.252,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83109,13.970,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.342,Z,18.583,18.252,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83164,12.446,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.346,Z,19.640,19.232,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83545,13.964,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.371,Z,18.584,18.259,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83955,13.976,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.401,Z,18.574,18.257,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.84365,13.973,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.432,Z,18.578,18.259,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
